year,population,birth_rate,death_rate,net_growth,births,deaths,events
7895,1.309923742863938e+40,50.0,40.0,10.000000000000002,6.54961871431969e+38,5.2396949714557524e+38,
7896,1.3230229802925776e+40,50.0,40.0,10.000000000000002,6.615114901462888e+38,5.29209192117031e+38,
7897,1.3362532100955035e+40,50.0,40.0,10.000000000000002,6.681266050477518e+38,5.3450128403820145e+38,
7898,1.3496157421964585e+40,50.0,40.0,10.000000000000002,6.7480787109822925e+38,5.398462968785834e+38,
7899,1.363111899618423e+40,50.0,40.0,10.000000000000002,6.815559498092116e+38,5.452447598473693e+38,
7900,1.3767430186146072e+40,50.0,40.0,10.000000000000002,6.883715093073037e+38,5.506972074458429e+38,
7901,1.3905104488007534e+40,50.0,40.0,10.000000000000002,6.952552244003768e+38,5.562041795203014e+38,
7902,1.4044155532887608e+40,50.0,40.0,10.000000000000002,7.022077766443804e+38,5.617662213155043e+38,
7903,1.4184597088216484e+40,50.0,40.0,10.000000000000002,7.092298544108243e+38,5.673838835286594e+38,
7904,1.432644305909865e+40,50.0,40.0,10.000000000000002,7.163221529549325e+38,5.7305772236394596e+38,
7905,1.4469707489689634e+40,50.0,40.0,10.000000000000002,7.234853744844818e+38,5.787882995875854e+38,
7906,1.461440456458653e+40,50.0,40.0,10.000000000000002,7.307202282293265e+38,5.845761825834612e+38,
7907,1.4760548610232395e+40,50.0,40.0,10.000000000000002,7.380274305116198e+38,5.9042194440929586e+38,
7908,1.4908154096334717e+40,50.0,40.0,10.000000000000002,7.454077048167359e+38,5.963261638533887e+38,
7909,1.5057235637298063e+40,50.0,40.0,10.000000000000002,7.528617818649032e+38,6.0228942549192256e+38,
7910,1.5207807993671043e+40,50.0,40.0,10.000000000000002,7.603903996835522e+38,6.083123197468417e+38,
7911,1.5359886073607753e+40,50.0,40.0,10.000000000000002,7.679943036803876e+38,6.143954429443101e+38,
7912,1.551348493434383e+40,50.0,40.0,10.000000000000002,7.756742467171916e+38,6.2053939737375326e+38,
7913,1.5668619783687268e+40,50.0,40.0,10.000000000000002,7.834309891843634e+38,6.267447913474907e+38,
7914,1.5825305981524141e+40,50.0,40.0,10.000000000000002,7.912652990762071e+38,6.330122392609657e+38,
7915,1.5983559041339382e+40,50.0,40.0,10.000000000000002,7.991779520669692e+38,6.393423616535753e+38,
7916,1.6143394631752776e+40,50.0,40.0,10.000000000000002,8.071697315876388e+38,6.4573578527011106e+38,
7917,1.6304828578070305e+40,50.0,40.0,10.000000000000002,8.152414289035153e+38,6.521931431228122e+38,
7918,1.646787686385101e+40,50.0,40.0,10.000000000000002,8.233938431925505e+38,6.587150745540404e+38,
7919,1.663255563248952e+40,50.0,40.0,10.000000000000002,8.31627781624476e+38,6.653022252995808e+38,
7920,1.6798881188814416e+40,50.0,40.0,10.000000000000002,8.399440594407208e+38,6.719552475525766e+38,
7921,1.696687000070256e+40,50.0,40.0,10.000000000000002,8.48343500035128e+38,6.786748000281024e+38,
7922,1.7136538700709583e+40,50.0,40.0,10.000000000000002,8.568269350354793e+38,6.854615480283834e+38,
7923,1.7307904087716681e+40,50.0,40.0,10.000000000000002,8.653952043858342e+38,6.923161635086673e+38,
7924,1.7480983128593846e+40,50.0,40.0,10.000000000000002,8.740491564296923e+38,6.992393251437539e+38,
7925,1.7655792959879785e+40,50.0,40.0,10.000000000000002,8.827896479939893e+38,7.062317183951914e+38,
7926,1.7832350889478583e+40,50.0,40.0,10.000000000000002,8.916175444739292e+38,7.132940355791433e+38,
7927,1.801067439837337e+40,50.0,40.0,10.000000000000002,9.005337199186687e+38,7.204269759349349e+38,
7928,1.8190781142357107e+40,50.0,40.0,10.000000000000002,9.095390571178554e+38,7.276312456942842e+38,
7929,1.8372688953780678e+40,50.0,40.0,10.000000000000002,9.18634447689034e+38,7.349075581512271e+38,
7930,1.8556415843318485e+40,50.0,40.0,10.000000000000002,9.278207921659243e+38,7.422566337327395e+38,
7931,1.8741980001751669e+40,50.0,40.0,10.000000000000002,9.370990000875834e+38,7.496792000700668e+38,
7932,1.8929399801769184e+40,50.0,40.0,10.000000000000002,9.464699900884592e+38,7.571759920707673e+38,
7933,1.9118693799786876e+40,50.0,40.0,10.000000000000002,9.559346899893438e+38,7.647477519914751e+38,
7934,1.9309880737784743e+40,50.0,40.0,10.000000000000002,9.654940368892372e+38,7.723952295113897e+38,
7935,1.950297954516259e+40,50.0,40.0,10.000000000000002,9.751489772581295e+38,7.801191818065036e+38,
7936,1.9698009340614216e+40,50.0,40.0,10.000000000000002,9.849004670307109e+38,7.879203736245686e+38,
7937,1.9894989434020357e+40,50.0,40.0,10.000000000000002,9.947494717010179e+38,7.957995773608143e+38,
7938,2.009393932836056e+40,50.0,40.0,10.000000000000002,1.004696966418028e+39,8.037575731344224e+38,
7939,2.0294878721644168e+40,50.0,40.0,10.000000000000002,1.0147439360822084e+39,8.117951488657668e+38,
7940,2.049782750886061e+40,50.0,40.0,10.000000000000002,1.0248913754430305e+39,8.199131003544245e+38,
7941,2.0702805783949215e+40,50.0,40.0,10.000000000000002,1.0351402891974608e+39,8.281122313579686e+38,
7942,2.0909833841788709e+40,50.0,40.0,10.000000000000002,1.0454916920894355e+39,8.363933536715484e+38,
7943,2.1118932180206596e+40,50.0,40.0,10.000000000000002,1.0559466090103298e+39,8.447572872082639e+38,
7944,2.133012150200866e+40,50.0,40.0,10.000000000000002,1.066506075100433e+39,8.532048600803465e+38,
7945,2.1543422717028746e+40,50.0,40.0,10.000000000000002,1.0771711358514373e+39,8.617369086811498e+38,
7946,2.1758856944199035e+40,50.0,40.0,10.000000000000002,1.0879428472099519e+39,8.703542777679615e+38,
7947,2.1976445513641025e+40,50.0,40.0,10.000000000000002,1.0988222756820513e+39,8.790578205456411e+38,
7948,2.2196209968777437e+40,50.0,40.0,10.000000000000002,1.1098104984388719e+39,8.878483987510975e+38,
7949,2.2418172068465215e+40,50.0,40.0,10.000000000000002,1.1209086034232608e+39,8.967268827386086e+38,
7950,2.264235378914987e+40,50.0,40.0,10.000000000000002,1.1321176894574935e+39,9.056941515659948e+38,
7951,2.2868777327041366e+40,50.0,40.0,10.000000000000002,1.1434388663520684e+39,9.147510930816547e+38,
7952,2.309746510031178e+40,50.0,40.0,10.000000000000002,1.154873255015589e+39,9.238986040124711e+38,
7953,2.3328439751314896e+40,50.0,40.0,10.000000000000002,1.1664219875657449e+39,9.331375900525958e+38,
7954,2.356172414882804e+40,50.0,40.0,10.000000000000002,1.1780862074414021e+39,9.424689659531216e+38,
7955,2.3797341390316324e+40,50.0,40.0,10.000000000000002,1.1898670695158163e+39,9.518936556126529e+38,
7956,2.4035314804219485e+40,50.0,40.0,10.000000000000002,1.2017657402109744e+39,9.614125921687794e+38,
7957,2.427566795226168e+40,50.0,40.0,10.000000000000002,1.213783397613084e+39,9.710267180904673e+38,
7958,2.45184246317843e+40,50.0,40.0,10.000000000000002,1.225921231589215e+39,9.807369852713721e+38,
7959,2.476360887810214e+40,50.0,40.0,10.000000000000002,1.2381804439051071e+39,9.905443551240857e+38,
7960,2.5011244966883166e+40,50.0,40.0,10.000000000000002,1.2505622483441584e+39,1.0004497986753266e+39,
7961,2.5261357416552e+40,50.0,40.0,10.000000000000002,1.2630678708276e+39,1.01045429666208e+39,
7962,2.551397099071752e+40,50.0,40.0,10.000000000000002,1.275698549535876e+39,1.0205588396287008e+39,
7963,2.5769110700624696e+40,50.0,40.0,10.000000000000002,1.2884555350312349e+39,1.0307644280249878e+39,
7964,2.6026801807630944e+40,50.0,40.0,10.000000000000002,1.3013400903815472e+39,1.0410720723052378e+39,
7965,2.6287069825707253e+40,50.0,40.0,10.000000000000002,1.3143534912853627e+39,1.0514827930282902e+39,
7966,2.6549940523964326e+40,50.0,40.0,10.000000000000002,1.3274970261982164e+39,1.0619976209585731e+39,
7967,2.681543992920397e+40,50.0,40.0,10.000000000000002,1.3407719964601985e+39,1.0726175971681588e+39,
7968,2.7083594328496005e+40,50.0,40.0,10.000000000000002,1.3541797164248003e+39,1.0833437731398402e+39,
7969,2.7354430271780968e+40,50.0,40.0,10.000000000000002,1.3677215135890484e+39,1.0941772108712388e+39,
7970,2.7627974574498776e+40,50.0,40.0,10.000000000000002,1.381398728724939e+39,1.105118982979951e+39,
7971,2.790425432024376e+40,50.0,40.0,10.000000000000002,1.3952127160121882e+39,1.1161701728097504e+39,
7972,2.81832968634462e+40,50.0,40.0,10.000000000000002,1.4091648431723102e+39,1.1273318745378481e+39,
7973,2.846512983208066e+40,50.0,40.0,10.000000000000002,1.4232564916040332e+39,1.1386051932832265e+39,
7974,2.874978113040147e+40,50.0,40.0,10.000000000000002,1.4374890565200735e+39,1.1499912452160589e+39,
7975,2.903727894170548e+40,50.0,40.0,10.000000000000002,1.4518639470852743e+39,1.1614911576682193e+39,
7976,2.9327651731122534e+40,50.0,40.0,10.000000000000002,1.4663825865561267e+39,1.1731060692449014e+39,
7977,2.962092824843376e+40,50.0,40.0,10.000000000000002,1.481046412421688e+39,1.1848371299373506e+39,
7978,2.99171375309181e+40,50.0,40.0,10.000000000000002,1.495856876545905e+39,1.196685501236724e+39,
7979,3.021630890622728e+40,50.0,40.0,10.000000000000002,1.5108154453113642e+39,1.2086523562490912e+39,
7980,3.051847199528955e+40,50.0,40.0,10.000000000000002,1.5259235997644778e+39,1.220738879811582e+39,
7981,3.0823656715242447e+40,50.0,40.0,10.000000000000002,1.5411828357621225e+39,1.232946268609698e+39,
7982,3.113189328239487e+40,50.0,40.0,10.000000000000002,1.5565946641197434e+39,1.2452757312957948e+39,
7983,3.144321221521882e+40,50.0,40.0,10.000000000000002,1.572160610760941e+39,1.2577284886087527e+39,
7984,3.1757644337371007e+40,50.0,40.0,10.000000000000002,1.5878822168685503e+39,1.2703057734948403e+39,
7985,3.207522078074472e+40,50.0,40.0,10.000000000000002,1.603761039037236e+39,1.2830088312297889e+39,
7986,3.2395972988552167e+40,50.0,40.0,10.000000000000002,1.6197986494276083e+39,1.2958389195420868e+39,
7987,3.271993271843769e+40,50.0,40.0,10.000000000000002,1.6359966359218845e+39,1.3087973087375076e+39,
7988,3.3047132045622067e+40,50.0,40.0,10.000000000000002,1.6523566022811035e+39,1.3218852818248827e+39,
7989,3.3377603366078287e+40,50.0,40.0,10.000000000000002,1.6688801683039146e+39,1.3351041346431316e+39,
7990,3.371137939973907e+40,50.0,40.0,10.000000000000002,1.6855689699869537e+39,1.3484551759895629e+39,
7991,3.404849319373646e+40,50.0,40.0,10.000000000000002,1.702424659686823e+39,1.3619397277494584e+39,
7992,3.438897812567383e+40,50.0,40.0,10.000000000000002,1.7194489062836916e+39,1.3755591250269533e+39,
7993,3.473286790693057e+40,50.0,40.0,10.000000000000002,1.7366433953465285e+39,1.3893147162772228e+39,
7994,3.5080196585999876e+40,50.0,40.0,10.000000000000002,1.754009829299994e+39,1.403207863439995e+39,
7995,3.5430998551859875e+40,50.0,40.0,10.000000000000002,1.771549927592994e+39,1.417239942074395e+39,
7996,3.5785308537378473e+40,50.0,40.0,10.000000000000002,1.789265426868924e+39,1.431412341495139e+39,
7997,3.614316162275226e+40,50.0,40.0,10.000000000000002,1.8071580811376132e+39,1.4457264649100903e+39,
7998,3.650459323897978e+40,50.0,40.0,10.000000000000002,1.8252296619489892e+39,1.4601837295591912e+39,
7999,3.686963917136958e+40,50.0,40.0,10.000000000000002,1.843481958568479e+39,1.4747855668547832e+39,
8000,3.723833556308327e+40,50.0,40.0,10.000000000000002,1.861916778154164e+39,1.489533422523331e+39,
8001,3.7610718918714105e+40,50.0,40.0,10.000000000000002,1.8805359459357052e+39,1.5044287567485643e+39,
8002,3.7986826107901245e+40,50.0,40.0,10.000000000000002,1.8993413053950625e+39,1.5194730443160497e+39,
8003,3.836669436898026e+40,50.0,40.0,10.000000000000002,1.918334718449013e+39,1.5346677747592103e+39,
8004,3.8750361312670063e+40,50.0,40.0,10.000000000000002,1.9375180656335033e+39,1.5500144525068025e+39,
8005,3.9137864925796764e+40,50.0,40.0,10.000000000000002,1.9568932462898382e+39,1.5655145970318706e+39,
8006,3.9529243575054733e+40,50.0,40.0,10.000000000000002,1.9764621787527368e+39,1.5811697430021893e+39,
8007,3.992453601080528e+40,50.0,40.0,10.000000000000002,1.996226800540264e+39,1.5969814404322113e+39,
8008,4.0323781370913337e+40,50.0,40.0,10.000000000000002,2.0161890685456668e+39,1.6129512548365336e+39,
8009,4.072701918462247e+40,50.0,40.0,10.000000000000002,2.0363509592311235e+39,1.6290807673848988e+39,
8010,4.1134289376468697e+40,50.0,40.0,10.000000000000002,2.056714468823435e+39,1.645371575058748e+39,
8011,4.1545632270233384e+40,50.0,40.0,10.000000000000002,2.0772816135116692e+39,1.6618252908093355e+39,
8012,4.1961088592935716e+40,50.0,40.0,10.000000000000002,2.098054429646786e+39,1.6784435437174288e+39,
8013,4.2380699478865073e+40,50.0,40.0,10.000000000000002,2.1190349739432538e+39,1.695227979154603e+39,
8014,4.2804506473653726e+40,50.0,40.0,10.000000000000002,2.1402253236826864e+39,1.7121802589461492e+39,
8015,4.323255153839026e+40,50.0,40.0,10.000000000000002,2.1616275769195133e+39,1.7293020615356104e+39,
8016,4.366487705377416e+40,50.0,40.0,10.000000000000002,2.1832438526887082e+39,1.7465950821509663e+39,
8017,4.41015258243119e+40,50.0,40.0,10.000000000000002,2.2050762912155952e+39,1.764061032972476e+39,
8018,4.454254108255502e+40,50.0,40.0,10.000000000000002,2.2271270541277512e+39,1.7817016433022008e+39,
8019,4.498796649338058e+40,50.0,40.0,10.000000000000002,2.249398324669029e+39,1.799518659735223e+39,
8020,4.543784615831438e+40,50.0,40.0,10.000000000000002,2.2718923079157194e+39,1.8175138463325755e+39,
8021,4.589222461989753e+40,50.0,40.0,10.000000000000002,2.2946112309948767e+39,1.835688984795901e+39,
8022,4.6351146866096505e+40,50.0,40.0,10.000000000000002,2.3175573433048255e+39,1.8540458746438602e+39,
8023,4.681465833475748e+40,50.0,40.0,10.000000000000002,2.340732916737874e+39,1.872586333390299e+39,
8024,4.728280491810505e+40,50.0,40.0,10.000000000000002,2.3641402459052528e+39,1.8913121967242023e+39,
8025,4.775563296728611e+40,50.0,40.0,10.000000000000002,2.3877816483643057e+39,1.9102253186914444e+39,
8026,4.823318929695898e+40,50.0,40.0,10.000000000000002,2.411659464847949e+39,1.929327571878359e+39,
8027,4.871552118992857e+40,50.0,40.0,10.000000000000002,2.4357760594964285e+39,1.9486208475971427e+39,
8028,4.920267640182785e+40,50.0,40.0,10.000000000000002,2.4601338200913925e+39,1.968107056073114e+39,
8029,4.969470316584612e+40,50.0,40.0,10.000000000000002,2.4847351582923062e+39,1.987788126633845e+39,
8030,5.019165019750459e+40,50.0,40.0,10.000000000000002,2.5095825098752295e+39,2.0076660079001835e+39,
8031,5.069356669947963e+40,50.0,40.0,10.000000000000002,2.5346783349739818e+39,2.0277426679791855e+39,
8032,5.120050236647442e+40,50.0,40.0,10.000000000000002,2.5600251183237214e+39,2.048020094658977e+39,
8033,5.171250739013917e+40,50.0,40.0,10.000000000000002,2.5856253695069586e+39,2.0685002956055667e+39,
8034,5.222963246404057e+40,50.0,40.0,10.000000000000002,2.6114816232020286e+39,2.0891852985616226e+39,
8035,5.2751928788680975e+40,50.0,40.0,10.000000000000002,2.6375964394340488e+39,2.110077151547239e+39,
8036,5.327944807656779e+40,50.0,40.0,10.000000000000002,2.6639724038283897e+39,2.1311779230627115e+39,
8037,5.3812242557333465e+40,50.0,40.0,10.000000000000002,2.6906121278666732e+39,2.1524897022933386e+39,
8038,5.43503649829068e+40,50.0,40.0,10.000000000000002,2.7175182491453402e+39,2.174014599316272e+39,
8039,5.489386863273587e+40,50.0,40.0,10.000000000000002,2.7446934316367936e+39,2.1957547453094347e+39,
8040,5.544280731906323e+40,50.0,40.0,10.000000000000002,2.7721403659531616e+39,2.217712292762529e+39,
8041,5.599723539225386e+40,50.0,40.0,10.000000000000002,2.799861769612693e+39,2.2398894156901545e+39,
8042,5.65572077461764e+40,50.0,40.0,10.000000000000002,2.82786038730882e+39,2.2622883098470564e+39,
8043,5.712277982363817e+40,50.0,40.0,10.000000000000002,2.8561389911819084e+39,2.2849111929455267e+39,
8044,5.769400762187455e+40,50.0,40.0,10.000000000000002,2.8847003810937276e+39,2.3077603048749823e+39,
8045,5.82709476980933e+40,50.0,40.0,10.000000000000002,2.9135473849046654e+39,2.330837907923732e+39,
8046,5.885365717507424e+40,50.0,40.0,10.000000000000002,2.942682858753712e+39,2.3541462870029695e+39,
8047,5.944219374682498e+40,50.0,40.0,10.000000000000002,2.972109687341249e+39,2.3776877498729995e+39,
8048,6.003661568429323e+40,50.0,40.0,10.000000000000002,3.001830784214662e+39,2.4014646273717294e+39,
8049,6.063698184113616e+40,50.0,40.0,10.000000000000002,3.0318490920568083e+39,2.4254792736454464e+39,
8050,6.124335165954752e+40,50.0,40.0,10.000000000000002,3.062167582977376e+39,2.4497340663819007e+39,
8051,6.185578517614299e+40,50.0,40.0,10.000000000000002,3.0927892588071497e+39,2.4742314070457197e+39,
8052,6.247434302790442e+40,50.0,40.0,10.000000000000002,3.123717151395221e+39,2.4989737211161767e+39,
8053,6.309908645818346e+40,50.0,40.0,10.000000000000002,3.154954322909173e+39,2.5239634583273385e+39,
8054,6.37300773227653e+40,50.0,40.0,10.000000000000002,3.186503866138265e+39,2.549203092910612e+39,
8055,6.436737809599295e+40,50.0,40.0,10.000000000000002,3.218368904799648e+39,2.574695123839718e+39,
8056,6.501105187695288e+40,50.0,40.0,10.000000000000002,3.2505525938476444e+39,2.6004420750781152e+39,
8057,6.566116239572241e+40,50.0,40.0,10.000000000000002,3.2830581197861205e+39,2.6264464958288963e+39,
8058,6.631777401967963e+40,50.0,40.0,10.000000000000002,3.315888700983982e+39,2.6527109607871853e+39,
8059,6.698095175987643e+40,50.0,40.0,10.000000000000002,3.349047587993822e+39,2.6792380703950574e+39,
8060,6.765076127747519e+40,50.0,40.0,10.000000000000002,3.38253806387376e+39,2.7060304510990077e+39,
8061,6.832726889024995e+40,50.0,40.0,10.000000000000002,3.416363444512498e+39,2.733090755609998e+39,
8062,6.901054157915244e+40,50.0,40.0,10.000000000000002,3.4505270789576225e+39,2.7604216631660975e+39,
8063,6.970064699494396e+40,50.0,40.0,10.000000000000002,3.4850323497471985e+39,2.788025879797759e+39,
8064,7.039765346489341e+40,50.0,40.0,10.000000000000002,3.519882673244671e+39,2.8159061385957363e+39,
8065,7.110162999954234e+40,50.0,40.0,10.000000000000002,3.555081499977117e+39,2.8440651999816936e+39,
8066,7.181264629953776e+40,50.0,40.0,10.000000000000002,3.590632314976888e+39,2.8725058519815105e+39,
8067,7.253077276253314e+40,50.0,40.0,10.000000000000002,3.626538638126657e+39,2.9012309105013253e+39,
8068,7.325608049015847e+40,50.0,40.0,10.000000000000002,3.662804024507924e+39,2.930243219606339e+39,
8069,7.398864129506006e+40,50.0,40.0,10.000000000000002,3.699432064753003e+39,2.959545651802402e+39,
8070,7.472852770801066e+40,50.0,40.0,10.000000000000002,3.736426385400533e+39,2.9891411083204266e+39,
8071,7.547581298509077e+40,50.0,40.0,10.000000000000002,3.773790649254539e+39,3.019032519403631e+39,
8072,7.623057111494167e+40,50.0,40.0,10.000000000000002,3.811528555747084e+39,3.049222844597667e+39,
8073,7.699287682609109e+40,50.0,40.0,10.000000000000002,3.8496438413045547e+39,3.0797150730436436e+39,
8074,7.776280559435201e+40,50.0,40.0,10.000000000000002,3.888140279717601e+39,3.11051222377408e+39,
8075,7.8540433650295535e+40,50.0,40.0,10.000000000000002,3.927021682514777e+39,3.1416173460118214e+39,
8076,7.932583798679849e+40,50.0,40.0,10.000000000000002,3.966291899339925e+39,3.17303351947194e+39,
8077,8.011909636666648e+40,50.0,40.0,10.000000000000002,4.0059548183333244e+39,3.2047638546666594e+39,
8078,8.092028733033315e+40,50.0,40.0,10.000000000000002,4.0460143665166575e+39,3.236811493213326e+39,
8079,8.172949020363648e+40,50.0,40.0,10.000000000000002,4.086474510181824e+39,3.269179608145459e+39,
8080,8.254678510567284e+40,50.0,40.0,10.000000000000002,4.127339255283642e+39,3.3018714042269135e+39,
8081,8.337225295672957e+40,50.0,40.0,10.000000000000002,4.1686126478364786e+39,3.334890118269183e+39,
8082,8.420597548629686e+40,50.0,40.0,10.000000000000002,4.2102987743148437e+39,3.3682390194518747e+39,
8083,8.504803524115983e+40,50.0,40.0,10.000000000000002,4.252401762057992e+39,3.401921409646393e+39,
8084,8.589851559357144e+40,50.0,40.0,10.000000000000002,4.2949257796785724e+39,3.4359406237428577e+39,
8085,8.675750074950715e+40,50.0,40.0,10.000000000000002,4.3378750374753574e+39,3.470300029980286e+39,
8086,8.762507575700221e+40,50.0,40.0,10.000000000000002,4.381253787850111e+39,3.505003030280089e+39,
8087,8.850132651457224e+40,50.0,40.0,10.000000000000002,4.425066325728612e+39,3.5400530605828896e+39,
8088,8.938633977971797e+40,50.0,40.0,10.000000000000002,4.469316988985899e+39,3.575453591188719e+39,
8089,9.028020317751516e+40,50.0,40.0,10.000000000000002,4.514010158875758e+39,3.6112081271006065e+39,
8090,9.118300520929031e+40,50.0,40.0,10.000000000000002,4.559150260464516e+39,3.6473202083716125e+39,
8091,9.209483526138321e+40,50.0,40.0,10.000000000000002,4.604741763069161e+39,3.6837934104553285e+39,
8092,9.301578361399705e+40,50.0,40.0,10.000000000000002,4.650789180699853e+39,3.720631344559882e+39,
8093,9.394594145013702e+40,50.0,40.0,10.000000000000002,4.6972970725068514e+39,3.757837658005481e+39,
8094,9.48854008646384e+40,50.0,40.0,10.000000000000002,4.74427004323192e+39,3.795416034585536e+39,
8095,9.583425487328477e+40,50.0,40.0,10.000000000000002,4.791712743664239e+39,3.833370194931391e+39,
8096,9.679259742201761e+40,50.0,40.0,10.000000000000002,4.839629871100881e+39,3.8717038968807046e+39,
8097,9.776052339623778e+40,50.0,40.0,10.000000000000002,4.888026169811889e+39,3.9104209358495113e+39,
8098,9.873812863020016e+40,50.0,40.0,10.000000000000002,4.936906431510008e+39,3.9495251452080066e+39,
8099,9.972550991650214e+40,50.0,40.0,10.000000000000002,4.986275495825107e+39,3.989020396660086e+39,
8100,1.0072276501566718e+41,50.0,40.0,10.000000000000002,5.036138250783359e+39,4.028910600626687e+39,
8101,1.0172999266582383e+41,50.0,40.0,10.000000000000002,5.0864996332911916e+39,4.0691997066329535e+39,
8102,1.0274729259248207e+41,50.0,40.0,10.000000000000002,5.1373646296241034e+39,4.109891703699283e+39,
8103,1.0377476551840689e+41,50.0,40.0,10.000000000000002,5.188738275920345e+39,4.1509906207362756e+39,
8104,1.0481251317359095e+41,50.0,40.0,10.000000000000002,5.240625658679548e+39,4.192500526943638e+39,
8105,1.0586063830532687e+41,50.0,40.0,10.000000000000002,5.293031915266344e+39,4.234425532213075e+39,
8106,1.0691924468838013e+41,50.0,40.0,10.000000000000002,5.345962234419007e+39,4.276769787535205e+39,
8107,1.0798843713526394e+41,50.0,40.0,10.000000000000002,5.399421856763197e+39,4.319537485410558e+39,
8108,1.0906832150661658e+41,50.0,40.0,10.000000000000002,5.453416075330829e+39,4.362732860264663e+39,
8109,1.1015900472168275e+41,50.0,40.0,10.000000000000002,5.507950236084138e+39,4.4063601888673104e+39,
8110,1.1126059476889956e+41,50.0,40.0,10.000000000000002,5.563029738444979e+39,4.4504237907559824e+39,
8111,1.1237320071658857e+41,50.0,40.0,10.000000000000002,5.618660035829428e+39,4.494928028663543e+39,
8112,1.1349693272375447e+41,50.0,40.0,10.000000000000002,5.674846636187724e+39,4.539877308950179e+39,
8113,1.14631902050992e+41,50.0,40.0,10.000000000000002,5.7315951025496e+39,4.58527608203968e+39,
8114,1.1577822107150192e+41,50.0,40.0,10.000000000000002,5.788911053575096e+39,4.631128842860077e+39,
8115,1.1693600328221695e+41,50.0,40.0,10.000000000000002,5.846800164110848e+39,4.677440131288678e+39,
8116,1.1810536331503911e+41,50.0,40.0,10.000000000000002,5.905268165751956e+39,4.7242145326015646e+39,
8117,1.192864169481895e+41,50.0,40.0,10.000000000000002,5.964320847409475e+39,4.77145667792758e+39,
8118,1.2047928111767139e+41,50.0,40.0,10.000000000000002,6.02396405588357e+39,4.8191712447068554e+39,
8119,1.216840739288481e+41,50.0,40.0,10.000000000000002,6.084203696442405e+39,4.8673629571539245e+39,
8120,1.2290091466813659e+41,50.0,40.0,10.000000000000002,6.14504573340683e+39,4.916036586725464e+39,
8121,1.2412992381481794e+41,50.0,40.0,10.000000000000002,6.206496190740897e+39,4.9651969525927177e+39,
8122,1.2537122305296613e+41,50.0,40.0,10.000000000000002,6.268561152648306e+39,5.014848922118645e+39,
8123,1.266249352834958e+41,50.0,40.0,10.000000000000002,6.33124676417479e+39,5.064997411339832e+39,
8124,1.2789118463633075e+41,50.0,40.0,10.000000000000002,6.394559231816538e+39,5.11564738545323e+39,
8125,1.2917009648269406e+41,50.0,40.0,10.000000000000002,6.458504824134703e+39,5.1668038593077626e+39,
8126,1.3046179744752102e+41,50.0,40.0,10.000000000000002,6.523089872376051e+39,5.218471897900841e+39,
8127,1.3176641542199623e+41,50.0,40.0,10.000000000000002,6.588320771099812e+39,5.270656616879849e+39,
8128,1.3308407957621619e+41,50.0,40.0,10.000000000000002,6.65420397881081e+39,5.3233631830486476e+39,
8129,1.3441492037197835e+41,50.0,40.0,10.000000000000002,6.720746018598918e+39,5.376596814879134e+39,
8130,1.3575906957569812e+41,50.0,40.0,10.000000000000002,6.787953478784906e+39,5.430362783027925e+39,
8131,1.371166602714551e+41,50.0,40.0,10.000000000000002,6.855833013572755e+39,5.484666410858204e+39,
8132,1.3848782687416965e+41,50.0,40.0,10.000000000000002,6.924391343708483e+39,5.539513074966786e+39,
8133,1.3987270514291135e+41,50.0,40.0,10.000000000000002,6.993635257145568e+39,5.594908205716454e+39,
8134,1.4127143219434047e+41,50.0,40.0,10.000000000000002,7.063571609717024e+39,5.650857287773619e+39,
8135,1.4268414651628388e+41,50.0,40.0,10.000000000000002,7.134207325814195e+39,5.707365860651355e+39,
8136,1.4411098798144672e+41,50.0,40.0,10.000000000000002,7.205549399072337e+39,5.764439519257868e+39,
8137,1.4555209786126118e+41,50.0,40.0,10.000000000000002,7.27760489306306e+39,5.822083914450447e+39,
8138,1.470076188398738e+41,50.0,40.0,10.000000000000002,7.35038094199369e+39,5.880304753594952e+39,
8139,1.4847769502827254e+41,50.0,40.0,10.000000000000002,7.423884751413628e+39,5.939107801130902e+39,
8140,1.4996247197855527e+41,50.0,40.0,10.000000000000002,7.498123598927764e+39,5.998498879142211e+39,
8141,1.5146209669834082e+41,50.0,40.0,10.000000000000002,7.573104834917042e+39,6.058483867933633e+39,
8142,1.5297671766532423e+41,50.0,40.0,10.000000000000002,7.648835883266212e+39,6.11906870661297e+39,
8143,1.5450648484197748e+41,50.0,40.0,10.000000000000002,7.725324242098874e+39,6.1802593936791e+39,
8144,1.5605154969039725e+41,50.0,40.0,10.000000000000002,7.802577484519863e+39,6.24206198761589e+39,
8145,1.5761206518730122e+41,50.0,40.0,10.000000000000002,7.880603259365061e+39,6.304482607492049e+39,
8146,1.5918818583917423e+41,50.0,40.0,10.000000000000002,7.959409291958712e+39,6.36752743356697e+39,
8147,1.6078006769756598e+41,50.0,40.0,10.000000000000002,8.0390033848783e+39,6.43120270790264e+39,
8148,1.6238786837454163e+41,50.0,40.0,10.000000000000002,8.119393418727082e+39,6.495514734981665e+39,
8149,1.6401174705828706e+41,50.0,40.0,10.000000000000002,8.200587352914354e+39,6.560469882331482e+39,
8150,1.6565186452886994e+41,50.0,40.0,10.000000000000002,8.282593226443497e+39,6.626074581154798e+39,
8151,1.6730838317415864e+41,50.0,40.0,10.000000000000002,8.365419158707932e+39,6.692335326966346e+39,
